imdb_id,cast,director,keywords,genres,production_companies
tt0111190,Ezio Greggio|Dom DeLuise|Billy Zane|Joanna Pacula|Charlene Tilton,Ezio Greggio,fbi-agent|spoof|tickle-female-feet|unmasking|hairy-legs,Comedy|Thriller,Silvio Berlusconi Communications|Thirtieth Century Wolf
tt0109962,Stephen Chow|Anita Yuen|Kar-Ying Law|Kam-Kong Wong|Joe Cheng,Stephen Chow|Lik-Chi Lee,dinosaur,Action|Comedy|Thriller,Win's Movie Productions Ltd.
tt0110877,Philippe Noiret|Massimo Troisi|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti,Michael Radford|Massimo Troisi,postman|poetry|island|bicycle|love,Biography|Comedy|Drama|Romance,Cecchi Gori Group Tiger Cinematografica|Penta Film|Esterno Mediterraneo Film|Blue Dahlia Productions|K2 Two
tt0110759,Jeremy Piven|Chris Young|Megan Ward|Jon Favreau|Alex Désert,Hart Bochner,college-campus|beer|buttocks|high-school-senior|university,Comedy,Twentieth Century Fox
tt0110016,Kevin Sorbo|Anthony Quinn|Tawny Kitaen|Kevin Atkinson|Stephanie Barrett,Doug Lefler,greece|ancient-greece|fire|hercules|little-girl,Action|Adventure|Fantasy,Renaissance Pictures
tt1374992,Jim Sturgess|Kirsten Dunst|Timothy Spall|Blu Mankuma|Nicholas Rose,Juan Solanas,gravity|childhood|amnesia|3-dimensional|duplicate-earth,Drama|Fantasy|Romance|Sci-Fi,Upside Down Films|Les Films Upside Down|Onyx Films|Transfilm|Studio 37
tt2375779,Doug Bradley|Camilla Arfwedson|Simon Ginty|Roxanne McKee|Paul Luebke,Declan O'Brien,topless-female-nudity|cannibal|rape|no-survivors|female-nudity,Adventure|Horror,20th Century Fox Home Entertainment|Constantin Film|Summit Entertainment
tt0431021,Jeffrey Dean Morgan|Kyra Sedgwick|Natasha Calis|Madison Davenport|Matisyahu,Ole Bornedal,swarm-of-moths|sister-sister-relationship|possessed-girl|dybbuk-box|father-daughter-relationship,Horror|Mystery|Thriller,Ghost House Pictures|North Box Productions
tt1598873,Sean Bean|Charlotte Rampling|Abhin Galeya|Tom Burke|Tuppence Middleton,Hadi Hajaig,terrorist|terrorism|undercover-agent|secret-agent|secret-service-agent,Action|Crime|Drama|Thriller,The UK Film Studio
tt1595656,Ben Affleck|Olga Kurylenko|Rachel McAdams|Javier Bardem|Tatiana Chiline,Terrence Malick,dysfunctional-marriage|troubled-marriage|very-little-dialogue|topless-female-nudity|faith,Drama|Romance,Brothers K Productions|Redbud Pictures
tt2308733,Christian Martyn|Eddie Steeples|Jodelle Ferland|Doug Murray|Ellie Harvie,Peter Hewitt,christmas|reward-money|foiled-robbery|sequel|fifth-part,Comedy|Crime|Family,Fox Television Studios|Manitoba Film and Video Production Tax Credit|Original Pictures
tt2091473,Matt Damon|Benjamin Sheeler|Terry Kinney|Carla Bianco|Joe Coyle,Gus Van Sant,propaganda|nosebleed|fired-from-the-job|pickup-truck|slow-motion-scene,Drama,Focus Features|Participant|Imagenation Abu Dhabi FZ|Sunday Night|Pearl Street Films
tt1836808,Toby Irvine|Ralph Fiennes|Jason Flemyng|Sally Hawkins|William Ellis,Mike Newell,pip-character|magwitch-character|miss-havisham-character|estella-character|herbert-pocket-character,Drama|Romance,BBC Films|Unison Films|Lipsync Productions|Main Street Films|Number 9 Films
tt1781896,Dave Bautista|Bostin Christopher|Tanapol Chuksrida|Kevin 'Kimbo Slice' Ferguson|Geoffrey Giuliano,Roel Reiné,horse-riding|shared-universe|bound-and-gagged|cleave-gag|woman-wears-a-veil,Action|Adventure|Fantasy,Universal 1440 Entertainment|Alphaville Films|The Sommers Company|Misher Films|A Grand Elephant
tt1975249,Jean-Claude Van Damme|Joe Flanigan|Anna-Louise Plowman|Charlotte Beaumont|Steve Nicolson,Ernie Barbarash,time-bomb|aerial-camera-shot|child-in-jeopardy|scene-of-the-crime|sexy-dancer,Action|Crime|Drama|Thriller,Motion Picture Corporation of America (MPCA)|Rodin Entertainment
tt2386231,Keith Gilmore|Mark Ivanir|Joplin Sibtain|Charles Venn|Erich Redman,François Alaux|Hervé de Crécy,No data in IMDb,Short|Action|Sci-Fi|Thriller|War,Little Minx|Ubisoft Film and Television|Ubisoft
tt1937449,Dennis Quaid|Kim Dickens|Aaron B. Oduber|Jacob R. Oduber|Zac Efron,Ramin Bahrani,race-car-driver|race-car|sex-standing-up|extramarital-affair|father-and-son-have-sex-with-the-same-woman,Drama|Sport|Thriller,Black Bear Pictures|Treehouse Pictures|Killer Films|Noruz Films|Big Indie Pictures
tt1597522,Gérard Depardieu|Edouard Baer|Guillaume Gallienne|Vincent Lacoste|Valérie Lemercier,Laurent Tirard,based-on-comic|magical-potion|dog|live-action|julius-caesar,Adventure|Comedy|Family,Fidélité Films|Wild Bunch|Cinetotal|Lucky Red|Morena Films
tt1396226,Penélope Cruz|Emile Hirsch|Adnan Haskovic|Saadet Aksoy|Pietro Castellitto,Sergio Castellitto,female-nudity|bare-breasts|pubic-hair|male-pubic-hair|sarajevo,Drama|Romance|War,Medusa Film|Alien Produzioni|Mod Producciones|Picomedia|Telecinco Cinema
tt1680045,Lucia Siposová|Gabriela Marcinková|Johannes Krisch|Danica Jurcová|Jude Law,Fernando Meirelles,cheating-wife|bare-breasts|erotic-photo-shoot|release-from-prison|snowed-in,Drama|Thriller,BBC Films|UK Film Council|ORF Film/Fernseh-Abkommen|Unison Films|Gravity Entertainment
tt2119474,Steven Seagal|Steve Austin|Michael Paré|Ian Robison|Aliyah O'Brien,Keoni Waxman,cia-central-intelligence-agency|woman-murders-a-man|prison|prisoner|mercenary,Action|Thriller,Steamroller Productions|Voltage Pictures
tt2305700,Darius Alexander|Kirstie Abbott|Afia Abusham|Sarah Jane Adams|Nona Ahamat,Danny Boyle,year-in-title|2010s|mr-bean-character|tv-special|2012-olympics,Sport,British Broadcasting Corporation
tt2094064,Amy Acker|Alexis Denisof|Nathan Fillion|Clark Gregg|Reed Diamond,Joss Whedon,shakespeare-play|shakespeare's-much-ado-about-nothing|based-on-play|guitar|toasting-marshmallows,Comedy|Drama|Romance,Bellwether Pictures
tt1801061,Jacopo Olmo Antinori|Tea Falco|Sonia Bergamasco|Veronica Lazar|Tommaso Ragno,Bernardo Bertolucci,female-vomiting|introverted-boy|mother-son-relationship|psychologist|based-on-novel,Drama,Fiction|Wildside|Medusa Film|Ministero per i Beni e le Attività Culturali (MiBAC)|Intesa San Paolo
tt1838722,Tom Kane|Liam Boyle|Jack Gordon|Florence Hall|Jennie Jacques,Robert Heath,lesbian-kiss|homophobia|truth-or-dare|drinking-acid|cheating-on-boyfriend,Horror|Mystery,Corona Content
tt2288005,Alan Shearman|Thomas Lee|Cinda Adams|Mari Devon|Carlos McCullers II,Vincent Kesteloot|Ben Stassen|Mimi Maynard,3-dimensional|underwater-scene|escape|penguin|lobster,Animation|Adventure|Family,nWave Pictures|Illuminata Pictures|Motion Investment Group|Around the World in 50 Years|BNP Paribas Fortis Film Finance
tt1935929,Larry the Cable Guy|David Mackey|Erin Beute|John Connon|Bob Lipka,Alex Zamm,slimehouse,Comedy|Family,20th Century Fox Home Entertainment|Walden Media|Parallel Entertainment Pictures
tt1047540,Billy Crystal|Bette Midler|Marisa Tomei|Tom Everett Scott|Bailee Madison,Andy Fickman,misbehavior|grandfather-granddaughter-relationship|fired|grandfather-grandson-relationship|grandmother-granddaughter-relationship,Comedy|Family,Twentieth Century Fox|Walden Media|Chernin Entertainment|Face Productions|Dune Entertainment
tt1441940,Charlie Booty|Lily James|Tim Roth|Eloise Laurence|Lukas Fernandes-Pendse,Rufus Norris,fear-of-commitment|dysfunctional-family|au-pair|neighbor-torment|bad-neighbor,Drama|Romance,BBC Films|Bill Kenwright Films|Cuba Pictures|Lipsync Productions
tt2035630,Dree Hemingway|Boonee|Stella Maeve|Sheri Vecchio|Robert Malmuth,Sean Baker,unsimulated-sex|intergenerational-friendship|unlikely-friendship|cunnilingus|fellatio,Drama,Maybach Film Productions|Cre Film|Cunningham & Maybach Films|Freestyle Picture Company|Mangusta Productions
tt2082415,Rick Macy|Lincoln Hoppe|Ryan Gale|Trever Anderson|Hyrum Palmer,Ryan Little,1940s|year-1944|20th-century|world-war-two-soldier|firing-squad,Action|Drama|War,Go Films|Koan
tt1368440,Ed Stoppard|Leelee Sobieski|Jeffrey Tambor|Max von Sydow|Mariya Ignatova,Jamie Bradshaw|Aleksandr Dulerayn,advertising-agency|fast-food|hamburger|hallucination|constellation,Drama|Fantasy|Sci-Fi|Thriller,Mirumir|Bomar OOD
tt1971352,Ann Dowd|Matt Servitto|Dreama Walker|Pat Healy|Philip Ettinger,Craig Zobel,sexual-humiliation|forced-to-strip|fast-food-restaurant|female-frontal-nudity|prank-call,Crime|Drama|Thriller,Bad Cop Bad Cop Film Productions|Dogfish Pictures|Muskat Filmed Properties
tt2063013,Chow Yun-Fat|Liu Yifel|Hiroshi Tamaki|Alec Su|Annie Shizuka Inoh,Linshan Zhao,chinese|china|ancient-china|martial-arts,Drama|History,Beijing Enlight Pictures|Changchun Film Studio|Le Vision Pictures
tt1381404,Robert Redford|Shia LaBeouf|Julie Christie|Susan Sarandon|Nick Nolte,Robert Redford,surveillance|1st-amendment|reference-to-the-march-on-washington|new-york-city-new-york|harbor,Drama|Thriller,Voltage Pictures|Wildwood Enterprises|Brightlight Pictures|Kingsgate Films|TCYK North Productions
tt1678051,Christian Slater|Sean Bean|Ving Rhames|Dominic Monaghan|Colm Meaney,Maxim Korostyshevsky,military|what-happened-to-epilogue|bridge|fireworks|beating,Action|Thriller,Globus-film|Crombie Film|Jeff Most Productions|Most / Rice Films|Most Films
tt2415112,Arielle Kebbel|Andrew W. Walker|Kimberley Sustad|Sage Brocklebank|Karen Kruper,Gary Yates,christmas|christmas-romance|main-character-romance|four-word-title|holiday-in-title,Comedy|Romance,Bride For Christmas Productions|Johnson Production Group
tt1840388,Rose McGowan|Daniel Ross Owens|Sonny Marinelli|Luna Lauren Velez|Ray Wise,Victor Salva,boy,Drama|Horror|Mystery|Thriller,Hollywood Media Bridge
tt1954299,Bruce Lee|Paul Bowman|Daniele Bolelli|Richard Bustillo|Kareem Abdul-Jabbar,Pete McCormack,martial-arts|interview|actor|martial-artist|celebrity-interview,Documentary|Biography,LeeWay Media|Network Entertainment
tt2092011,Jack Reynor|Fionn Walton|Gavin Drea|Patrick Gibson|Liana O'Cleirigh,Lenny Abrahamson,friendship-between-teens|talking-in-bed-after-sex|sex-scene|teen-movie|summer,Drama,Element Pictures|Screen Ireland
tt1272886,Matt Lucas|James Caan|Nugget|Juno Temple|Saffron Burrows,Jonas Åkerlund,punched-in-the-stomach|scene-of-the-crime|fellatio|landlord|talking-to-oneself-in-a-mirror,Comedy|Crime|Drama,Morocco Junction Pictures|Deviant Films|1812 Productions|Amuse Entertainment|Deep Sky Entertainment
tt1924273,Raúl Arévalo|Alexandra Jiménez|Javier Bódalo|Anna Castillo|Andrea Duro,Javier Ruiz Caldera,lesbian-kiss|high-school|teacher|principal|ghost,Adventure|Comedy|Fantasy,Ciskul|Mod Producciones|Think Studio|Ikiru Films|Fox International Productions (FIP)
tt1833846,Aaron Milo|Chris Puckett|Chris Salvatore|Harmony Santana|Lilach Mendelovich,Q. Allan Brocka,gay|male-frontal-nudity|fantasy-sequence|flirting|lesbian-kiss,Comedy,Ariztical Entertainment|EOSS Productions|Logo Films
tt1987028,Ed Quinn|Guy Wilson|Stephen Rea|Rachel DiPillo|Adam Croasdell,Louis Morneau,werewolf|tattooed-woman|doctor|full-moon|village,Action|Fantasy|Horror|Thriller,Universal 1440 Entertainment|Capital Arts Entertainment
tt1831806,Cory Knauf|Samuel Child|Mackenzie Firgens|Joseph McKelheer|Ryan Hartwig,Mitchell Altieri|Phil Flores,vampire|england|vampire-attack|masked-man|ski-mask,Drama|Horror|Thriller,Film Harvest|Industrial City Films|San Francisco Independent Cinema|Sawhorse Productions|Snowfort Pictures
tt1935065,Ryan Kwanten|Sarah Snook|Ryan Corr|Bojana Novakovic|Susan Prior,Peter Templeman,testicular-cancer|sperm-bank|parenthood|male-nudity|male-in-shower,Comedy|Romance,"Wild Eddie|Exit Films|Frame, Set & Match|Screen NSW"
tt1865368,Bella Thorne|Zendaya|Mary Mouser|Nick Robinson|Stefanie Scott,Daisy von Scherler Mayer,disney-channel-original-movie|triple-f-rated|title-directed-by-female|human-dog-relationship|girl-wears-eyeglasses,Comedy|Drama|Family,Alloy Entertainment|Coin Flip Productions|Disney Channel
tt1704292,Luke Pasqualino|Ben Cotton|Lili Bordán|Jill Teed|John Pyper-Ferguson,Jonas Pate,starship-name-in-title|battlestar-starship|outer-space|battlestar|space-combat,Action|Sci-Fi,Canal+|David Eick Productions|Universal Cable Productions
tt1827354,Craig Conway|Simon Phillips|Gemma Atkinson|Alan Ford|Julian Glover,Dominic Burns|Simon Phillips,vase|pantyhose|black-pantyhose|female-stockinged-legs|plane,Action|Comedy|Crime|Drama|Horror,Press On Features|Hawthorn Productions|Press on Features|Templeheart Films
tt1772271,Charlie Hunnam|Nora Dunn|Sam Anderson|Chris O'Dowd|Kate Luyben,Jordan Roberts,jock-strap|male-objectification|bare-chested-male|masturbation-reference|name-in-title,Comedy,Defender Films|Kirkham/Lewitt|Ministry of Content
tt1986857,Vinnie Jones|Rob Steinberg|Craig Fairbrass|Gina Philips|Tiffany Dupont,Brandon Nutt,tape-over-mouth|private-jet|die-hard-scenario|bomb-disposal|bomb,Action|Crime|Thriller,NuttHouse Moving Pictures Company|Swift Street Productions
tt1568337,Peter Facinelli|Jaimie Alexander|Michael Madsen|Vincent Gallo|William Forsythe,Michael Corrente,new-york-city-new-york|riding-the-subway|pickpocket|grand-central-station|written-by-star,Comedy|Crime|Romance,IFC Films|Verdi Productions|Facinelli Films
tt2014338,Derek Ambrosi|Michael Ballhaus|Andrzej Bartkowiak|Dion Beebe|Jill Bogdanowicz,Christopher Kenneally,cinematographer|filmmaking|text-based-poster|interview|reference-to-star-wars,Documentary,Company Films
tt2041488,Kevin Durant|Taylor Gray|Jim Belushi|Brandon T. Jackson|Larramie Doc Shaw,John Whitesell,basketball|basketball-game|basketball-ball|basketball-hoop|basketball-jersey,Comedy|Family|Fantasy|Sport,Karz Entertainment|Stunts Unlimited|Warner Premiere
tt1577052,David Duchovny|Vera Farmiga|Graham Phillips|Justin Kirk|Keri Russell,Christopher Neil,barefoot-male|camera-shot-of-feet|camera-shot-of-bare-feet|new-age|prep-school,Comedy,Eva Daniels Productions|Red Crown Productions
tt1606339,Neal Fischer|Cortney Palm|Tony Todd|Noah Hathaway|Shin'ichi Chiba,Kern Saxton,female-frontal-nudity|female-rear-nudity|bare-breasts|female-nudity|eating-sushi-off-naked-woman,Crime|Mystery|Thriller,Assembly Line|Level Up Productions|Stray Angel Films|Sushi Girl Films|ToMmY K. PICTURES
tt1820488,Rachel Mwanza|Alain Lino Mic Eli Bastien|Serge Kanyinda|Ralph Prosper|Mizinga Mwinga,Kim Nguyen,voice-over-narration|abduction|12-year-old|pregnant-mother-tells-story-to-unborn-child|kidnapping,Drama|War,Item 7|Shen Studio|Canadian Film or Video Production Tax Credit|Film and Television Tax Credit Administered by SODEC|Gestion SODEC
tt1867086,Charlie Bewley|Lielle Tova Blinkoff|Alan Cumming|Tim Curry|Chris Edgerly,Kyung Ho Lee,flatulence|koala|bog|outback|hero,Animation|Adventure|Family,Animation Picture Company|Digiart Productions|Lotte Entertainment
tt1540767,Mischa Barton|Julianne Michelle|Rebecca De Mornay|Corey Sevier|Madison McAleer,Michael Taverna,ghost|apartment|suicide|supernatural-horror|remake-of-asian-film,Horror,1303 Productions|MonteCristo International Entertainment|MonteCristo Pictures
tt2081255,Eliza Bennett|Jane March|Jamie Thomas King|Otto Jankovich|Ben Maddox,Rachel Lee Goldenberg,forest|sword-fight|snow-white|knight|cgi,Adventure|Fantasy,The Asylum|The Institution
tt2177511,Cosimo Rega|Salvatore Striano|Giovanni Arcuri|Antonio Frasca|Juan Dario Bonetti,Paolo Taviani|Vittorio Taviani,italy|shakespeare's-julius-caesar|prison|high-security|mafioso,Drama,Kaos Cinematografica|Stemal Entertainment|Le Talee|La Ribalta-Centro Studi Enrico Maria Salerno|Rai Cinema
tt1612782,Barbara Steele|Ray Wise|Erica Leerhsen|Heather Langenkamp|Ellery Sprayberry,Jonathan Zarantonello,mother-searches-for-missing-daughter|butterfly-obsessed|bipolar-disorder|butterfly|mall,Horror|Thriller,ACHAB Film|Emergency Exit Pictures|Wiseacre Films|Rai Cinema|Ministero per i Beni e le Attività Culturali (MiBAC)
tt1885300,Justin Long|Jess Weixler|Tyler Labine|Addison Timlin|Shelley Long,Ted Koland,gay-priest|male-male-relationship|gay-guy|funeral|honeymoon,Comedy|Drama,KODA Entertainment
tt1667307,Greta Gerwig|Carrie MacLemore|Megalyn Echikunwoke|Lio Tipton|Ryan Metcalf,Whit Stillman,college|college-campus|fraternity|depression|dance-craze,Comedy|Drama|Romance,Westerly Films
tt2165641,Kendall Schmidt|James Maslow|Carlos PenaVega|Logan Henderson|Ciara Bravo,Savage Steve Holland,three-word-title|movie-in-title,Comedy|Family|Music,Pacific Bay Entertainment|Pacific Bay Entertainment Canada|Nickelodeon Network|Pacific Bay Entertainment
tt1885265,Tyler Perry|Thandiwe Newton|Gabrielle Union|Eddie Cibrian|Brian White,Tyler Perry,tickets|airport|single-mother|daughter|car,Comedy|Drama|Romance,Tyler Perry Studios|Lionsgate
tt2280378,Thomas Jane|Ron Perlman|Sammi Rotibi|Karlin Walker|Jack Goldenberg,Phil Joanou,frank-castle-character|the-punisher-character|wheelchair|superhero|rape-and-revenge,Short|Action|Crime|Drama,1984 Private Defense Contractors
tt1710396,Queen Latifah|Dolly Parton|Keke Palmer|Jeremy Jordan|Dexter Darden,Todd Graff,choir|autism|chips|bare-chested-male|two-word-title,Comedy|Drama|Music,Alcon Entertainment|Farrell Paura Productions|Gospel Truth Pictures|O.N.C. Entertainment
tt1839654,Morgan Freeman|Kenan Thompson|Virginia Madsen|Emma Fuhrmann|Madeline Carroll,Rob Reiner,mother-daughter-relationship|birthday-party|typewriter|dog|author,Comedy|Drama,Magnolia Pictures|Castle Rock Entertainment|Revelations Entertainment|Summer Magic|Firebrand Productions
tt2197823,Kelly Sheridan|Ashleigh Ball|Kathleen Barr|Nicole Oliver|Nakia Burrise,William Lau,australia|korean-character|russian-character|brazilian-character|african-american,Animation|Family,Rainmaker Entertainment|Sharpe Sound Studios|Universal Pictures
tt1770734,Barry Barnes|Maria Laird|Ben Smyth|Brid Brennan|Jamie Scott,James Marsh,the-troubles|ira|year-1993|year-1973|mi5-agent,Drama|Thriller,BBC Films|Element Pictures|Lipsync Productions|Screen Ireland|UKFS
tt1810697,Luke Wilson|Samuel L. Jackson|Leslie Bibb|Peyton List|Muse Watson,Chris Fisher,foreclosure|impersonating-a-police-officer|marital-infidelity|killing-spree|murder,Crime|Drama|Mystery|Thriller,Louisiana Entertainment Screen Services - L.E.S.S.|Motion Picture Corporation of America|Stage 6 Films
tt1718158,Keanu Reeves|Bojana Novakovic|Daniel Sunjata|Adelaide Clemens|Sarita Choudhury,Mark Mann,cleavage|scantily-clad-female|topless-female-nudity|breasts|nudity,Drama,Voltage Pictures|Company Films|Generation Um
tt1912982,Kristopher Turner|Yan-Kay Crystal Lowe|Shawn Roberts|Kristen Hager|Stephen McHattie,Casey Walker,zombie-hunter|talking-about-marriage|woman-wears-eyeglasses|psychotronic-film|cabin,Comedy|Horror|Sci-Fi,Full Plate Productions|Cave Painting Pictures|Movie Central|The Movie Network (TMN)|Northern Ontario Heritage Fund
tt1990181,Stephen Dorff|Chyler Leigh|JR Bourne|Tom Berenger|Bobby Tomberlin,Gabe Torres,one-man-film|secret-service-agent|terrorist|torture|chamberplay,Thriller,"Walking West Entertainment|Costa Productions, La"
tt2396690,Kelly Sheridan|Jennifer Waris|Ashleigh Ball|Tiffany Kathryn|Ellie King,Ezekiel Norton,diamond|castle|switched-identities|concert|royalty,Animation|Family|Musical,Mattel Entertainment|Mattel Inc.|Rainmaker Entertainment|Voice Box Productions
